  0.844625831     -0.108989693     -0.494131029       3.70178744E-02  -1.64844477    
  0.850352049     -0.111824207     -0.495674998       2.76021156E-02  -1.63949513    
  0.856078148     -0.114663988     -0.495989859       1.82496645E-02  -1.62641454    
  0.861804426     -0.117502004     -0.495020062       8.98381975E-03  -1.60915041    
  0.867530525     -0.120330565     -0.492708147      -1.70894302E-04  -1.58768523    
  0.873256624     -0.123141907     -0.488993317      -9.19061154E-03  -1.56199443    
  0.878982902     -0.125927895     -0.483818591      -1.80513021E-02  -1.53205359    
  0.878982902     -0.125927895     -0.483824641      -1.80513021E-02  -1.53196406    
  0.884267330     -0.128474578     -0.479859799      -2.61825100E-02  -1.54484618    
  0.889551580     -0.130997762     -0.474942654      -3.43713276E-02  -1.55378520    
  0.894835949     -0.133492336     -0.468985081      -4.25962023E-02  -1.55832076    
  0.894835949     -0.133492336     -0.577665806      -4.25962023E-02  -2.06447172    
  0.905823290     -0.139719501     -0.554439604      -6.45635799E-02  -1.92908502    
  0.905823290     -0.139719501     -0.554438412      -6.45635799E-02  -1.92915797    
  0.911055267     -0.142634928     -0.559702098      -7.46637434E-02  -1.93043482    
  0.916287422     -0.145572841     -0.562953234      -8.47491175E-02  -1.92323291    
  0.921519399     -0.148521841     -0.563933074      -9.47722644E-02  -1.90659332    
  0.926751375     -0.151469395     -0.562347710     -0.104681373      -1.87946296    
  0.931983531     -0.154401347     -0.557878256     -0.114418991      -1.84073710    
  0.937215507     -0.157301530     -0.550175369     -0.123920858      -1.78925157    
  0.937215507     -0.157301530     -0.608586729     -0.123920858      -2.04530096    
  0.940747142     -0.159420416     -0.591100633     -0.130972624      -1.94733047    
  0.944278777     -0.161474556     -0.571910203     -0.137669370      -1.84427798    
  0.947810411     -0.163457856     -0.550981164     -0.143993437      -1.73630500    
  0.951342046     -0.165364131     -0.528288662     -0.149927780      -1.62361419    
  0.954873621     -0.167187110     -0.503809333     -0.155456111      -1.50640786    
  0.958405256     -0.168920457     -0.477519393     -0.160562873      -1.38490605    
  0.961936891     -0.170557737     -0.449402511     -0.165233299      -1.25936055    
  0.965468526     -0.172092468     -0.419444263     -0.169453591      -1.13002574    
  0.965468526     -0.172092468     -0.514292836     -0.169453591      -1.33108449    
  0.969863415     -0.174221978     -0.454639524     -0.174857631      -1.12761557    
  0.974258363     -0.176087424     -0.394141585     -0.179361194     -0.921452224    
  0.978653252     -0.177685350     -0.332917839     -0.182954475     -0.713536024    
  0.983048201     -0.179012820     -0.271086335     -0.185631841     -0.504796565    
  0.987443089     -0.180067435     -0.208771586     -0.187391713     -0.296167880    
  0.987443089     -0.180067435     -0.204088286     -0.187391713     -0.271725297    
  0.991806626     -0.180824518     -0.142887890     -0.188147709      -7.50292093E-02
  0.996170163     -0.181314215      -8.15447867E-02 -0.188049272      0.119762644    
  0.996170163     -0.181314215     -0.102326736     -0.188049272       5.36979288E-02
  0.996232927     -0.181320593     -0.101121128     -0.188045785       5.72736971E-02
  0.996389866     -0.181336239      -9.81059894E-02 -0.188036099       6.62092939E-02
  0.996546865     -0.181351393      -9.50892717E-02 -0.188024998       7.51393735E-02
  0.996703804     -0.181366086      -9.20709819E-02 -0.188012511       8.40638876E-02
  0.996860802     -0.181380302      -8.90511274E-02 -0.187998608       9.29827541E-02
  0.997017741     -0.181394041      -8.60297233E-02 -0.187983319      0.101895921    
  0.997174680     -0.181407303      -8.30067769E-02 -0.187966630      0.110803321    
  0.997331679     -0.181420103      -7.99822956E-02 -0.187948525      0.119704887    
  0.997488618     -0.181432411      -7.69562945E-02 -0.187929049      0.128600568    
  0.997645557     -0.181444257      -7.39287883E-02 -0.187908158      0.137490287    
  0.997645557     -0.181444257     -0.100180745     -0.187908158       5.89097142E-02
  0.997802556     -0.181459650      -9.60426033E-02 -0.187897876       7.21995384E-02
  0.997959495     -0.181474403      -9.19019058E-02 -0.187885493       8.54809508E-02
  0.998116493     -0.181488499      -8.77586603E-02 -0.187871039       9.87538099E-02
  0.998273432     -0.181501955      -8.36128891E-02 -0.187854499      0.112017967    
  0.998430371     -0.181514755      -7.94646144E-02 -0.187835872      0.125273287    
  0.998587370     -0.181526899      -7.53138512E-02 -0.187815174      0.138519615    
  0.998744309     -0.181538388      -7.11606219E-02 -0.187792391      0.151756808    
  0.998901248     -0.181549236      -6.70049414E-02 -0.187767535      0.164984733    
  0.999058247     -0.181559429      -6.28468245E-02 -0.187740594      0.178203240    
  0.999215186     -0.181568965      -5.86862899E-02 -0.187711596      0.191412196    
  0.999372184     -0.181577846      -5.45233637E-02 -0.187680513      0.204611450    
  0.999529123     -0.181586087      -5.03580570E-02 -0.187647358      0.217800871    
  0.999529123     -0.181586087      -5.03580570E-02 -0.187647358      0.217800871    
  0.999686062     -0.181593657      -4.61903922E-02 -0.187612131      0.230980292    
  0.999843061     -0.181600586      -4.20203842E-02 -0.187574849      0.244149595    
   1.00000000     -0.181606844      -3.78480554E-02 -0.187535495      0.257308632    
